class_name,str_encoding
SalmanKhan,0.057026625^-0.13705525^0.0045577697^-0.030335313^0.021118885^-0.059469532^0.050772045^0.025176885^-0.010339206^0.11232322^0.04463947^-0.019411938^0.18231279^0.26847577^0.1655857^-0.13568898^0.10500358^-0.040873133^0.036586266^0.0662866^-0.019518277^-0.05631505^0.034578215^0.056150816^0.021399334^0.03240256^-0.021470655^0.048676465^-0.050032005^0.03570906^0.010814629^0.019233638^0.048379928^0.03722216^-0.025844872^0.08763034^0.009307676^0.17895357^-0.07287393^-0.1069315^0.0014277875^0.035835035^-0.098235436^0.004091728^-0.15432988^-0.035929143^-0.13040103^0.13460886^0.19722864^-0.052050322^0.03604922^0.06682775^-0.009694355^0.011040725^0.16066976^-0.02389285^-0.072129965^0.029695522^0.062916555^-0.074866325^-0.06333225^-0.12085414^-0.06875095^0.04822765^-0.032300692^0.09072876^0.029504938^0.1893065^0.059079688^0.0015596154^0.066891834^0.037541978^-0.0037199422^-0.0860195^-0.0029288465^0.016447864^-0.008799617^-0.025831783^0.12440785^0.0920028^-0.025287017^-0.113093026^0.06194026^-0.06298936^0.06487106^-0.192739^0.12337043^0.11608187^0.14337857^-0.009327092^-0.03597688^0.010280329^0.1656804^-0.03500698^-0.17255953^-0.19549297^0.0062323664^-0.04040544^0.074941844^-0.12929182^0.10982191^0.16240501^0.09977067^-0.058743324^-0.06373007^-0.021532618^-0.10733552^-0.087956145^0.1922533^-0.031845495^0.008056889^0.06031357^-0.13012107^0.049299896^0.03708544^0.053323787^0.057961874^-0.07122133^-0.10141462^0.062469844^0.0162937^-0.045059014^-0.067301966^0.08974586^-0.041866876^-0.0010582595^0.079951^0.1139203
SalmanKhan,0.08352811^-0.021489536^0.061609674^0.03223151^0.055955924^-0.01934936^0.14636648^-0.09635628^-0.003914205^-0.012101693^0.05491164^0.061439425^-0.033612628^-0.05392228^0.08402288^-0.12638573^-0.14729457^-0.0030755731^-0.042461585^-0.072179295^-0.049005438^0.08846331^-0.11966496^-0.13240838^0.08687342^0.04313923^-0.033049617^0.012653944^-0.077872604^0.09195253^-0.054948933^0.04514881^-0.07208129^0.0093417885^0.11716223^-0.062407635^-0.067333445^-0.091465004^0.08396861^-0.0943711^0.13602093^-0.08654632^-0.014381723^0.13996588^-0.1234006^0.1297119^-0.10820796^0.02025417^0.004614577^-0.11500823^0.041373275^0.117924295^-0.020010842^-0.03195714^0.04211986^-0.051767487^-0.16290978^0.006626406^-0.13032895^0.12854831^0.01709207^-0.15227908^0.008670584^0.16929543^0.04422373^-0.027800417^-0.0320746^0.057468206^0.03317715^0.015603661^0.08703979^0.024572313^0.06194334^-0.094156295^-0.08708637^0.038299777^-0.077734336^-0.13092375^-0.026488468^0.15032436^0.06794469^-0.067800134^0.053271767^0.04305984^-0.04936569^-0.119755544^0.12503222^-0.025957976^-0.0601599^0.077850394^0.012828233^-0.025587635^-0.0564659^-0.005992453^-0.24679497^-0.09949724^0.020536687^-0.20995826^0.14523001^-0.07613693^0.043262888^0.13239115^0.079274274^-0.09547059^0.018158685^-0.06943407^0.0200035^0.20459498^0.032303125^0.06010193^0.13420242^-0.0744028^-0.21371822^0.012270159^0.03350911^-0.015358842^-0.046264753^0.05169607^0.03038838^0.010710462^0.07054533^-0.004289564^-0.050695006^0.06255484^0.2049038^-0.052803352^0.14861758^0.012734696
SalmanKhan,0.09067171^-0.097992554^-0.04608079^0.098075785^0.029557317^-0.12960419^0.05017736^0.001208475^0.056020387^0.015437408^0.1251039^0.028613003^0.18719648^0.23203588^-0.006647048^-0.045433067^0.105509035^0.036028545^-0.11412024^0.16894263^0.07171127^-0.12572956^0.077436015^0.0734924^0.022027416^-0.10658105^-0.020262146^0.06871527^-0.066137426^0.13618262^-0.100907244^0.12585272^0.11837149^0.08678105^-0.15969431^0.026487852^-0.056790154^0.14913248^-0.17556065^-0.10728005^-0.03778173^-0.008653243^-0.032184057^-0.014083894^-0.13166529^-0.06539491^-0.10533619^0.04999406^0.16843551^0.05555566^0.097480975^0.077509455^-0.04865105^0.044948973^0.13817416^-0.040499352^-0.048233867^-0.08118953^0.113611445^-0.02002573^-0.048371483^-0.13777629^-0.098362535^0.07069074^-0.085999765^0.040616866^-0.031977803^0.12200006^-0.013585499^0.008659339^0.045615476^-0.031195877^0.022942109^-0.08285297^0.00042673555^0.050708424^0.099732906^-0.05230765^-0.024187358^0.07444016^-0.019983951^-0.13960811^0.01297895^-0.066333026^0.037263818^0.02028996^0.042170368^0.023735901^0.08090828^0.029610613^-0.06585844^-0.087758616^0.015818026^-0.02938466^-0.14639142^-0.11657582^-0.10322814^-0.031297665^0.116602145^-0.12615602^0.14210019^0.122936465^0.16015649^0.047573432^-0.006369709^-0.023851492^-0.10610785^0.054594915^0.15660286^-0.11437977^-0.07729186^0.08199376^-0.11718715^0.048929278^-0.004091448^0.033326358^0.09472566^-0.008677539^-0.020189736^0.14152014^-0.044943504^0.037557203^-0.085971676^0.115221955^0.0094382875^0.00261447^0.1138877^0.093246125
SalmanKhan,0.014789757^-0.11569374^0.16058739^-0.0050362223^-0.008648139^-0.095714375^0.072436154^0.09362961^0.1456223^-0.058998533^-0.012064835^-0.069104664^-0.07254844^-0.08901736^0.15983358^-0.15269265^-0.09939142^-0.03420022^-0.021591006^0.00019628766^-0.06947159^0.05888543^-0.09403713^-0.06722107^-0.02345728^0.01778415^-0.08424263^-0.022705667^-0.031041242^-0.1613525^0.057467546^-0.05592035^0.032972336^0.01891942^0.16496168^0.007666914^0.11381056^0.019831382^-0.005435083^-0.16491847^0.16883023^-0.043217167^-0.08647813^-0.007550749^-0.037256476^0.054225028^-0.14072447^0.06670834^0.05454456^-0.056146905^-0.25930828^-0.0095181735^0.1175552^0.013732385^0.039689153^-0.057357527^-0.08217594^-0.15279639^-0.14366852^-0.01585756^-0.0032088584^-0.03866543^-0.09145259^0.13907136^-0.062142503^0.11698965^0.06457357^-0.011519226^0.12686697^-0.115023315^0.0019326116^-0.13544208^0.023582522^-0.023215372^0.014866311^-0.06806989^-0.09176965^-0.035990585^0.10993034^0.039419334^-0.009608085^0.031779565^-0.047198836^-0.024727087^0.15474492^-0.04433669^0.044191476^0.1243163^0.0027308597^0.08784745^0.2118347^0.08595822^0.028680358^-0.0517895^-0.15922125^-0.061993618^-0.0047794394^-0.12872517^0.01002281^-0.058776267^0.04728226^-0.039643236^0.018878303^-0.2342279^0.06661478^-0.0068312325^0.13450804^-0.01991193^0.08021192^0.110116884^0.073937334^-0.055852655^-0.0872745^-0.083951995^0.043017365^-0.038095165^-0.02164288^-0.087276325^-0.0072203684^-0.11401875^0.05443018^0.033935156^-0.014382888^0.12644841^0.08133663^-0.08740672^0.14321353^-0.006055826
SalmanKhan,0.07467584^-0.11586864^0.032971926^0.020787027^0.09710912^-0.0674903^0.050841626^-0.02527813^0.10125245^-0.21454534^-0.028566627^-0.049911115^-0.07850475^0.00067247037^0.07600352^-0.05396081^-0.057551995^-0.025126167^-0.013310213^-0.039564893^0.04215203^0.11741877^0.010997564^-0.25611424^0.052522536^-0.042680994^-0.07631351^-0.050953355^-0.082406655^-0.016605154^0.05575907^0.0023588089^0.058371447^-0.041991763^0.18133374^0.001070623^0.023861732^-0.041705325^0.006362342^-0.15772417^0.09670628^0.05708684^-0.02297953^0.099233374^-0.07361637^0.1972247^-0.11210711^-0.03282696^0.03800786^-0.07464332^-0.20465605^0.016840221^0.11482481^-0.005222575^-0.056272857^-0.09373349^-0.028749932^-0.11330164^-0.11955523^0.085308075^0.028096786^-0.04834953^-0.05548274^0.12816668^0.04566447^-0.058325708^-0.021826562^0.06742218^0.13492525^-0.022979^0.11423068^-0.08439654^0.041273274^-0.18806137^-0.119550996^0.04179765^-0.11579035^-0.14307241^-0.0782569^0.08240621^0.020141993^0.008994676^-0.06337016^0.045057252^0.04131817^0.005998932^0.009990332^-0.0056319037^-0.17232268^0.031031484^0.14803213^0.052591812^-0.13330863^-0.06928208^-0.08791166^-0.025213003^-0.00079057517^-0.03750592^-0.015682809^-0.0070667155^0.013479873^0.0062362775^0.09803394^-0.18416384^0.0013212893^-0.065626614^0.103090666^0.12142566^0.071757175^0.089503296^0.049910802^-0.19131115^-0.15644297^-0.058713596^0.034353886^0.010334761^-0.043183364^-0.034471337^0.014903189^-0.02685325^0.015899975^0.09251699^-0.02713322^0.09779931^0.1601309^-0.14355983^0.1682795^0.031187251
SalmanKhan,0.1358909^-0.121376485^-0.059498914^-0.0071009025^0.07515639^-0.0077006095^0.15667386^0.045601126^0.046638^-0.016687034^0.041217245^-0.058412824^0.081656426^0.18546645^0.14375325^-0.14532492^0.11207361^0.026191028^0.010629098^-0.07204773^-0.00017628176^0.11533128^-0.05807641^-0.06566397^0.030282894^-0.0641992^-0.0793465^0.05404503^-0.0025505265^0.08531857^0.01973142^0.038831666^-0.039321546^-0.06157522^0.05621817^0.010652883^-0.060895085^-0.02072006^-0.038548067^-0.06334211^0.058970783^0.13755^-0.10882433^0.1293172^-0.1472211^0.005844792^-0.20433919^0.07281851^0.21462217^-0.119429395^0.0044526844^0.11366121^0.022670379^-0.039657105^-0.018582111^-0.048029657^-0.09029889^0.044800743^0.055355825^0.028950887^-0.07074335^-0.09186498^-0.043151833^0.088404536^-0.10498969^-0.0031747704^0.073703^0.07819033^0.08989162^-0.0341196^0.145301^0.015026428^0.09171793^-0.12842402^-0.1589332^-0.005006616^-0.072092995^-0.16132767^-0.010126889^0.077494934^0.096154526^-0.038852785^0.03904549^-0.041622113^0.14007501^-0.12495743^0.09106394^-0.039052088^-0.0064612976^-0.01877702^0.01222202^0.021209525^-0.04456192^-0.0913723^-0.08280766^-0.15363309^0.034661837^-0.114835806^0.002304127^-0.019861225^0.078138724^0.18143995^0.2105696^-0.09943027^-0.17511483^-0.047947656^-0.009459121^-0.03732966^0.16053678^0.06886801^0.15498011^-0.09651237^-0.17030208^0.00224986^-0.0035352118^0.029181734^0.08152721^-0.041132912^-0.033255313^-0.03698583^0.0125839915^-0.06271071^-0.039944883^0.06491781^0.05141942^-0.10107312^0.074408986^0.08642421
SalmanKhan,0.06786771^-0.087952115^-0.049829785^0.0025854246^0.007939689^-0.14771965^0.11710724^0.0659299^0.16354662^-0.04351771^0.0058353436^0.0035116225^0.030628512^0.11336768^0.068312116^-0.20214222^0.020716988^-0.01527595^-0.020941198^-0.0006624011^-0.061446875^0.02624191^-0.06043202^-0.15006967^-0.015465848^-0.060104154^-0.010744409^0.041836012^-0.10285089^0.06657515^-0.04432184^0.11631169^0.14382419^0.0207704^0.025368972^-0.015020508^0.07503233^0.051805604^-0.086048625^-0.124203786^0.08321072^-0.047483604^-0.06836342^0.058862284^-0.11330571^0.13773535^-0.16855152^0.011852333^0.11989201^-0.06488168^-0.097648725^0.16641116^0.053474687^0.029240945^0.039333288^-0.03684595^-0.086501785^-0.15486817^-0.09115894^0.067069694^-0.01424301^-0.17277779^-0.10820631^0.11013195^-0.06659524^-0.033597086^0.027234608^0.09215623^0.0977803^-0.025540126^0.0683923^-0.15804549^-0.020967705^-0.105453506^-0.06254752^0.06291393^-0.004329976^-0.10471381^-0.043820936^0.027631495^-0.09114201^-0.049314648^-0.04108212^0.019123813^0.11321354^-0.03360414^0.058068737^-0.009039478^0.019150756^0.06628478^0.021509422^-0.046894528^-0.017736407^-0.087721646^-0.11571325^-0.100607514^-0.0022483927^-0.1460273^0.106803626^-0.072871104^0.07353628^0.091671646^0.1328143^-0.07231242^-0.02547653^-0.083073795^-0.023398297^0.08841112^0.046797667^0.030626278^0.021338431^-0.11892331^-0.21352282^-0.049732383^-0.011760244^-0.04962702^0.094107084^-0.16069809^0.12974103^0.028788246^0.07195305^0.06346883^-0.049279824^0.16481493^0.17166495^-0.17516893^0.16659848^0.053578626
SalmanKhan,0.13762903^-0.13533185^-0.045743562^-0.0072408086^0.067196265^-0.09481822^0.06137211^0.057964135^-0.012106927^-0.07749727^0.015565963^-0.066168636^0.04110265^0.14948994^0.14772679^-0.053835534^0.058774278^-0.01667193^0.0454299^-0.014675914^-0.019439965^0.15725833^-0.024137255^-0.20712449^0.035881963^-0.001972217^0.0046994323^0.041598067^-0.04112732^0.07005046^-0.064395204^0.14017744^0.07637765^0.00023700384^0.04804994^0.003989208^0.042216428^-0.07064963^-0.0030687554^-0.14185047^0.073844105^-0.0058187386^0.024594793^0.109911025^-0.12407926^0.1618395^-0.10623547^0.015110022^0.08055318^-0.08551951^-0.037710812^0.072794326^0.05273231^0.03176441^-0.01218232^-0.07941647^-0.05349348^-0.1445996^0.021730859^0.07341329^0.007914747^-0.12564233^-0.12513804^0.1461828^-0.08543325^0.007318159^0.0019748611^0.07419674^0.16427287^-0.06716752^0.041502804^-0.10911761^0.033826094^-0.16847008^-0.100517824^0.0018975337^-0.028728386^-0.12857144^-0.06876989^0.074274056^0.12518153^-0.045865107^-0.033216108^-0.022368114^0.120491415^-0.005323321^0.0186321^-0.043836437^-0.070065506^0.08429624^0.07449745^0.05569683^-0.183324^-0.054536086^-0.13554388^-0.023265153^0.017820297^-0.03963377^0.054412164^-0.09023676^0.044097822^0.0994776^0.21201682^-0.1049452^-0.103015974^-0.07695938^-0.014089524^0.11464091^0.087750666^0.032457925^0.06997529^-0.1433438^-0.191286^-0.07461234^-0.0013338177^-0.06591467^0.08597532^-0.11193913^0.020012116^-0.037095137^0.06914502^0.019812817^0.040084057^0.106914416^0.11806317^-0.19230197^0.17237426^0.057302028
SalmanKhan,0.13317099^-0.15479535^0.08917416^-0.06147495^0.0795081^-0.012891329^0.058467362^0.06482267^-0.04531123^-0.08800985^-0.010063107^-0.06312457^-0.013149606^0.12601838^0.19213451^-0.064345896^0.010704335^0.035056572^0.0386838^-0.13093059^0.0083714^0.2543519^0.07896273^-0.19022658^0.022961672^-0.022820242^0.038950987^0.024120687^-0.043615054^-0.008788065^-0.049492583^0.03749126^0.038927585^0.025120819^0.07302402^-0.04633533^0.0008742659^-0.075323075^0.009838336^-0.016018342^0.07361619^0.04622721^-0.06560764^0.049837247^-0.16726926^0.1312261^-0.16769159^-0.026432546^0.088335596^-0.049288344^0.037957754^0.108804874^0.04319199^0.048686262^-0.10011146^-0.08869147^0.13797781^-0.12107754^-0.020502651^0.13613272^0.031431217^-0.06889231^-0.1604428^0.15285079^-0.030095097^-0.07441207^-0.0051403707^0.10219721^0.15301709^0.10169381^0.052773215^-0.047407635^0.028535547^-0.12983695^-0.1060284^0.008136324^-0.095681086^-0.16413486^-0.07440523^0.052865203^0.10509691^-0.022913728^0.06670949^0.04388172^0.101254724^-0.061291486^0.076539375^-0.031648796^-0.17097202^0.053601112^0.06741066^0.08819491^-0.14323467^-0.022995546^-0.12581696^-0.0423969^-0.015411289^0.008666197^0.04028596^-0.005029403^0.083172776^0.113761425^0.16578151^-0.06448893^0.0450489^-0.1691649^0.0022997956^0.041081984^0.09345481^0.013033298^0.07305942^-0.11730908^-0.10768972^-0.049795352^0.0070642503^0.021751704^0.07880282^-0.046712283^-0.018591508^0.0006390549^0.098532654^-0.0027168668^-0.020893378^0.01944585^0.11967387^-0.14741968^0.13601099^0.12218112
SalmanKhan,0.14534175^-0.18903439^0.0052996315^0.031171257^0.14806964^-0.045922205^0.09825172^-0.04568269^-0.008399413^-0.051225156^0.04585376^0.03414437^0.058284346^0.13409129^0.14111766^-0.096273504^-0.0011574315^-0.0070978478^-0.022094687^0.018827735^-0.02188092^0.11204094^-0.012588097^-0.11706009^0.0683734^-0.015816726^-0.03250557^0.06525092^-0.10016132^0.06780509^-0.04080167^0.10293526^-0.050451785^0.013661593^0.04216071^0.037989695^-0.056230597^-0.103267156^0.008137148^-0.119849086^0.1329732^0.011155583^-0.039806925^0.07573651^-0.17794129^0.08559722^-0.1890202^0.106098376^0.17674884^-0.03960251^0.024846876^0.083123386^-0.014040901^-0.011162784^0.04668859^-0.11457639^-0.11405122^-0.03528363^-0.046772446^0.14906883^-0.0041189347^-0.10891338^-0.07696493^0.15845157^-0.04178004^-0.02076831^-0.019431865^0.14959905^0.101974264^0.011206932^0.10246571^0.05629276^0.08722496^-0.13526325^-0.12730603^0.040118985^-0.022508398^-0.13687046^-0.021892853^0.13276617^0.13974051^-0.083316684^0.052936275^0.0056561385^0.026866214^-0.09294776^0.11668487^0.038343903^-0.08189248^0.048189767^0.050373763^0.045351073^-0.0648855^0.0015506139^-0.23054354^-0.11903488^-0.023141386^-0.15529808^0.084003046^-0.113286845^0.107433274^0.11603136^0.14922726^-0.12158337^-0.00019229332^-0.06570583^-0.032996695^0.10815504^0.10566269^0.0809836^0.081523255^-0.073967785^-0.16085008^0.033633076^-0.009306755^-0.0072255605^0.040358018^0.050157882^-0.06903758^0.046194967^0.039660648^-0.0040115127^-0.036353953^0.08467995^0.078824684^-0.07839895^0.11436319^0.075697094
SalmanKhan,0.12047336^-0.14661168^-0.022891976^-0.07893518^0.0041816137^-0.111676045^0.10264221^0.05014904^0.08156293^-0.14798693^-0.022905441^-0.0647699^0.020055944^0.11858365^0.087578185^-0.117107436^-0.020911453^-0.10114428^-0.011796754^-0.0559253^-0.034762595^0.13242671^-0.0034026676^-0.23213755^-0.054413173^0.03254882^0.02352125^-0.0074515655^-0.116405696^-0.01370301^-0.06417203^0.038659185^0.09609364^-0.0049325656^0.09162974^-0.056804717^0.08802862^0.09616368^-0.00022716948^-0.106765315^0.048222836^0.017001215^-0.06328728^0.04743355^-0.06985927^0.19839522^-0.19256178^-0.013977675^0.054352436^-0.07506341^-0.17243558^0.01615964^0.14299588^0.07493629^-0.038181294^-0.06882128^-0.01028341^-0.076497145^-0.10696782^0.051317956^0.04186649^-0.08429465^-0.06792899^0.1513266^-0.040126912^0.03422155^-0.0035409944^0.13995817^0.15934294^-0.13077855^0.049241107^-0.20919247^0.010163498^-0.15631531^-0.041453633^0.056434423^-0.068288215^-0.22550175^-0.018318906^0.08937663^0.028635282^-0.09742866^-0.059780497^-0.014347496^0.07072725^-0.040994193^0.05314382^-0.042979367^-0.08425665^0.049035512^0.10385008^-0.023492845^-0.034552522^-0.04432841^-0.12874046^-0.022172917^0.02077566^-0.095359124^0.09261816^-0.008508944^0.056176636^0.04887284^0.096669346^-0.08506622^-0.03489927^-0.1286342^0.009289382^0.10155146^-0.00750808^-0.007865209^0.108648285^-0.13679588^-0.14780001^-0.070241936^0.009844486^0.041978173^-0.032783568^-0.039566524^0.02503135^-0.053230546^0.023184402^0.011069321^-0.019551724^0.09900394^0.1791047^-0.16852915^0.09429155^0.014207828
SalmanKhan,0.11006418^-0.123015754^0.04164092^-0.03159227^0.023555255^-0.022972882^-0.1077422^-0.004465553^0.06668528^-0.24315764^0.06362727^-0.0880244^0.0023774155^0.13413231^0.19237489^-0.037793625^0.032782335^-0.12190307^0.027932452^0.027200988^-0.0021854956^0.21645553^0.046203256^-0.08425146^0.05954384^0.022914419^0.098791^-0.0059273285^-0.089752644^-0.0374618^0.121486545^-0.06607725^0.12403573^0.04055556^0.10775538^0.15701784^0.082339436^0.0010226332^-0.023477243^-0.09735171^0.036667123^0.039083395^-0.03004525^0.12610696^-0.075689256^0.13469651^-0.043776516^0.025832308^0.043175105^0.019524006^-0.16184354^-0.042355686^0.10407967^0.020460824^0.012577378^-0.060110226^-0.1584217^-0.020474957^-0.04300577^0.001314925^-0.09561273^-0.07693926^-0.022562519^0.06409571^-0.017360022^-0.0026596612^0.05887379^0.087586604^0.109834984^-0.0021529696^0.055410266^-0.12643853^-0.0044819755^-0.21874769^0.0045769247^-0.06143604^-0.081587195^-0.09964466^-0.044575356^0.17175844^0.13345058^-0.037800055^-0.06939943^-0.09025436^0.048480313^-0.035448875^-0.00086880533^-0.03686647^-0.14386548^0.11613778^0.16122104^-0.0064041824^-0.122185715^0.005052177^-0.071711324^0.025211193^-0.050321817^-0.027538612^0.008506707^-0.08226411^-0.06427503^0.03311154^0.065341115^-0.18302827^-0.09653913^0.026556911^-0.009718453^-0.015789688^0.06677066^-0.008894114^0.08990932^-0.06482802^-0.13464853^-0.0032851305^0.01530768^-0.004818599^-0.0032063273^-0.10951756^-0.025455238^0.026441144^0.07904332^0.034071866^0.02596291^0.15693542^0.13398682^-0.1502085^0.22926396^0.051811725
SalmanKhan,0.18533772^-0.02410977^0.011656643^0.017616605^0.021879783^-0.028614076^0.09359475^0.042307578^-0.06523579^0.032874364^0.08429101^-0.08138563^0.03920236^0.13771892^0.18535633^-0.06101565^0.115009025^0.017963517^0.037107363^-0.05728844^-0.021177972^0.16137004^-0.089965574^-0.12014782^0.071415^-0.018670509^-0.016986864^0.12371031^0.026510997^0.10259299^-0.09522584^0.14939938^-0.0007573665^0.053297907^0.024508828^-0.024967417^0.028370103^-0.09693193^0.07227057^-0.100000955^0.030505307^-0.033196833^0.027835418^0.030948086^-0.07582935^0.100231886^-0.11983547^0.042091202^0.048937496^-0.07324905^0.11342629^0.20282185^-0.032616936^0.032169655^-0.007189347^-0.08157338^-0.058787424^-0.13811658^0.035535168^0.06551269^0.006647211^-0.1384045^-0.12459012^0.08904103^-0.13275309^0.04287195^0.034661975^0.05766303^0.08548144^0.0055294125^0.043241873^-0.052440137^0.019589076^-0.09263788^-0.095087945^-0.053461533^0.028832795^-0.093227^-0.039000615^0.06857187^0.14230548^-0.029536521^0.044815402^-0.048012737^0.15297583^-0.0557034^0.010855104^-0.07609531^0.009531964^0.12817182^0.03071874^0.021161811^-0.14526367^0.010988971^-0.15106398^-0.07272914^0.04327441^-0.09204906^0.057318714^-0.10222968^0.07035777^0.18749568^0.18192841^-0.02940514^-0.09022126^-0.046127792^-0.00013427791^0.074767984^0.1266138^0.0075601963^0.0888098^-0.084506154^-0.19078064^-0.0123250345^0.043387182^-0.09780744^0.103842124^-0.08241299^0.0090290485^-0.04493616^0.07925795^-0.018980872^0.07516914^0.097445615^0.15663828^-0.15614207^0.23502852^0.0369502
SalmanKhan,0.101258524^-0.06529739^0.045907494^0.010198469^0.10744855^0.0077532306^0.0885681^-0.05682194^0.056119006^-0.11099819^0.026001692^-0.035018012^-0.051902514^0.026346363^0.12835532^-0.047258053^-0.04336803^0.019771943^-0.01879551^-0.14624065^0.04727611^0.19285806^-0.060854685^-0.22017694^0.12534282^-0.009877303^-0.063232005^0.02854703^-0.01814366^0.06637897^0.061568126^0.06534529^-0.03147992^-0.021450501^0.15551436^-0.04212272^-0.023188518^-0.10154684^0.13710919^-0.09617741^0.13309698^0.046735745^0.0067784553^0.11969765^-0.09484178^0.049704313^-0.14581576^-0.010673481^0.094731495^-0.14579293^-0.027936414^0.099480525^0.04719513^-0.012432063^-0.06751103^-0.07848577^-0.06171994^-0.03943837^-0.10861706^0.07703529^-0.014280826^-0.13005131^-0.0285148^0.13469972^-0.013810376^-0.011204704^-0.0026296738^0.06654051^0.09712449^0.018682264^0.124899596^0.011257589^0.05419068^-0.16063139^-0.13757145^-0.007259339^-0.11172737^-0.19738321^-0.10113318^0.123966046^0.121251084^0.033897374^0.08858282^0.057993133^0.051740345^-0.08466162^0.084046856^-0.018067539^-0.12465725^0.01848343^0.061779995^0.020321496^-0.15053095^-0.022556575^-0.1305895^-0.08104424^-0.010053225^-0.07716889^-0.0026877336^-0.007914301^0.030470546^0.078032956^0.13036236^-0.08505552^-0.016730048^-0.07343075^0.06673109^0.10736068^0.111501105^0.06718758^0.097330175^-0.16562836^-0.22150287^0.03050888^0.058561504^-0.016697776^-0.011000026^0.028500903^0.009280575^-0.033226978^0.09714734^0.031279318^-0.0016612773^0.032964416^0.16144827^-0.1300994^0.1717771^0.08102823
